Employee ID,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID.1,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
3498,26-Apr-23,22-Jun-23,Area Sales Manager,Peter Harvey,joel.mcmillan@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Voluntary,About allow article. For gas player magazine.,Sales,General - Sga,17-10-1998,KY,Laborer,Female,36087,White,Widowed,Fully Meets,2,3498,19-06-2023,3,3,4,30-May-23,Project Management,External,Failed,Yorkport,Amy Clark,1,208.43
3499,25-Sep-18,20-Dec-21,Area Sales Manager,Patrick Daniel,maci.frost@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Seem hand dog. Us six beyond place fund well.,Sales,Field Operations,16-01-1971,KY,Technician,Female,61457,Asian,Widowed,Fully Meets,5,3499,21-07-2023,5,3,5,30-Jan-23,Technical Skills,Internal,Incomplete,East Bradley,Angela Lee,2,762.45
3500,20-Nov-18,21-Jun-20,Area Sales Manager,Bryan Douglas,nevaeh.lucas@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Voluntary,Game hour boy not write somebody owner.,Sales,Shop (Fleet),25-02-2000,TX,Mechanic,Female,80424,White,Divorced,Fully Meets,1,3500,14-05-2023,4,1,4,15-Jun-23,Leadership Development,External,Incomplete,Smithchester,Larry Morales,4,779.79
3501,30-Aug-20,30-Aug-22,Area Sales Manager,Destiny Hopkins,garrett.zimmerman@bilearner.com,PL,Future Start,Part-Time,Zone A,Part-Time,Retirement,Worker medical commercial participant tough leg.,Sales,General - Con,19-04-1959,TX,Technician,Male,6240,Other,Widowed,Fully Meets,4,3501,20-02-2023,2,3,4,09-Jun-23,Project Management,External,Passed,South Kaylachester,Troy Adams,3,135.95
3502,01-Oct-19,,Area Sales Manager,Angela Morris,eugene.marks@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,Splicing,29-06-1976,TX,Electrician,Male,49914,White,Married,Fully Meets,1,3502,24-04-2023,5,3,5,03-Jan-23,Customer Service,External,Incomplete,East Karlton,Bryan Kennedy PhD,3,427.12
3503,20-Jan-22,,Area Sales Manager,Erica Franklin,geovanni.pugh@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Project Management - Con,27-07-1951,CO,Manager,Male,71319,Other,Single,Fully Meets,4,3503,28-01-2023,5,2,3,20-Feb-23,Technical Skills,Internal,Completed,East Brandonview,Lisa Shelton,4,996.35
3504,10-Oct-21,,Area Sales Manager,Gabriela Orr,javon.kelley@bilearner.com,SVG,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Con,23-08-1980,CO,Laborer,Male,27992,Hispanic,Married,Fully Meets,2,3504,20-04-2023,3,4,3,02-Jun-23,Communication Skills,Internal,Completed,Brittneyside,Linda Pena,5,963.23
3505,29-Aug-20,,Area Sales Manager,Michael Wilkins,amaya.hicks@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Sales,Field Operations,24-07-1943,IN,Groundman,Male,72324,Hispanic,Widowed,Fully Meets,1,3505,10-11-2022,4,3,2,13-Sep-22,Leadership Development,Internal,Failed,West Jamesburgh,Sophia Roberts,5,260.97
3506,27-Aug-19,10-May-23,Area Sales Manager,Jordan Vega,laila.woodard@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Fund nor half early miss follow.,Sales,Field Operations,06-07-1988,IN,Technician,Male,38740,Other,Married,Fully Meets,2,3506,27-06-2023,2,2,3,21-May-23,Leadership Development,Internal,Completed,Deleonport,Jonathan Peterson,1,781.81
3507,25-Feb-21,07-Apr-23,Area Sales Manager,John Miller,ivan.huff@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,Line later deal stand sometimes too mind.,Sales,Project Management - Con,24-03-1973,CA,Manager,Male,9437,White,Single,Fully Meets,4,3507,31-03-2023,2,5,2,25-May-23,Project Management,Internal,Passed,Loriberg,Michael Copeland,4,651.77
3508,13-Jul-21,,Area Sales Manager,Trevor Adkins,aidan.harding@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Aerial,26-05-1942,OR,Laborer,Male,9385,Asian,Single,Fully Meets,5,3508,17-04-2023,1,5,4,04-Apr-23,Communication Skills,External,Completed,South Michael,Ashley Contreras,1,568.22
3509,14-Apr-21,,Area Sales Manager,Marcus Hunt,cruz.boyer@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,General - Sga,04-11-1977,KY,Project Controls,Female,75993,Black,Married,Fully Meets,2,3509,03-12-2022,4,5,2,04-Mar-23,Leadership Development,External,Completed,Diamondchester,William Smith,4,612.1
3510,10-Feb-20,,Area Sales Manager,Jennifer King,raven.koch@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,General - Con,17-10-1956,KY,Laborer,Female,65329,Hispanic,Married,Fully Meets,2,3510,22-08-2022,2,4,3,27-Oct-22,Technical Skills,External,Completed,Stevensside,Donna Diaz,4,473.23
3511,17-Aug-21,31-Dec-21,Area Sales Manager,Shawn Dudley,karli.barker@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,Tell paper every.,Sales,Finance & Accounting,18-02-1997,KY,Director,Female,41111,Asian,Divorced,Fully Meets,4,3511,11-05-2023,5,4,5,07-Apr-23,Technical Skills,Internal,Completed,Anthonyville,Juan Peck,3,344.44
3512,17-Apr-23,22-Jun-23,Area Sales Manager,Lindsay Chang,tyrone.sosa@bilearner.com,NEL,Future Start,Contract,Zone C,Temporary,Voluntary,Why sport must page bad.,Sales,Yard (Material Handling),25-10-1996,TX,Coordinator,Female,58860,Black,Single,Fully Meets,2,3512,20-02-2023,5,1,3,25-Nov-22,Communication Skills,Internal,Failed,Bryantport,Sharon Miller,2,206.44
3513,02-Sep-22,24-May-23,Area Sales Manager,Sharon Ruiz,damaris.cisneros@bilearner.com,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Something sense information final building.,Sales,General - Con,13-11-1959,TX,Laborer,Male,93051,Other,Married,Fully Meets,5,3513,11-05-2023,4,1,3,03-Jun-23,Communication Skills,External,Completed,East Adam,Katie Harrington,1,599.0
3514,15-Apr-20,,Area Sales Manager,April Randolph,alexus.estes@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Wireline Construction,03-01-1958,TX,Manager,Male,17419,Asian,Married,Fully Meets,1,3514,25-08-2022,2,1,1,21-Feb-23,Leadership Development,Internal,Incomplete,West Adam,Jimmy Lucero,3,975.46
3515,09-Mar-22,10-Dec-22,Area Sales Manager,Mary Reilly,kinsley.flowers@bilearner.com,CCDR,Future Start,Part-Time,Zone A,Part-Time,Retirement,School see rest firm I.,Sales,Finance & Accounting,29-04-1997,CO,Controller,Male,59593,White,Single,Fully Meets,4,3515,03-07-2023,3,5,5,04-Feb-23,Customer Service,Internal,Completed,West Keith,Elizabeth Cook,1,143.96
3516,07-Apr-22,22-Jan-23,Area Sales Manager,Eric Goodman,deborah.love@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Retirement,Source doctor rock group this.,Sales,Project Management - Con,25-06-1988,CO,Coordinator,Male,96350,Asian,Divorced,Fully Meets,5,3516,15-11-2022,2,3,5,22-Jun-23,Technical Skills,Internal,Incomplete,Lake Stephen,Gregory Kramer,1,570.42
3517,19-Feb-20,,Area Sales Manager,Caleb Schneider,milagros.francis@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Splicing,04-01-1942,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4,3517,01-01-2023,4,1,1,17-Sep-22,Technical Skills,Internal,Failed,Hillberg,Mr. Frederick Fuentes,3,391.31
3518,10-Apr-21,04-Jul-22,Area Sales Manager,Cheryl Henry,roberto.michael@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Involuntary,Little imagine career he produce program.,Sales,General - Eng,24-05-1969,CA,Coordinator,Female,13249,Hispanic,Married,Fully Meets,2,3518,13-05-2023,4,2,5,27-Jun-23,Customer Service,Internal,Completed,Port Vanessafort,Michael Parker,3,826.58
3519,19-Dec-21,02-Mar-22,Area Sales Manager,Dan Hernandez,elaine.ewing@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Resignation,Your very trip successful memory to while out.,Sales,Aerial,28-03-1951,CA,Groundman,Male,17123,Hispanic,Widowed,Fully Meets,2,3519,10-06-2023,1,3,4,11-Dec-22,Leadership Development,External,Incomplete,Deborahshire,Patrick Reeves,4,930.69
3520,13-Dec-20,13-Jan-23,Area Sales Manager,Teresa Daniel,caiden.munoz@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Red some option.,Sales,Project Management - Con,01-03-1963,ND,Manager,Female,18983,Black,Divorced,Fully Meets,1,3520,17-09-2022,5,1,1,11-Sep-22,Customer Service,External,Incomplete,North Anthonybury,Robin Sims,1,607.93
3521,26-Feb-19,,Area Sales Manager,Melissa Decker,jocelyn.bradford@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Unk,,Sales,General - Con,16-04-1949,KY,Electrician,Female,51795,Asian,Divorced,Fully Meets,4,3521,19-09-2022,1,3,3,28-Feb-23,Communication Skills,Internal,Incomplete,West Travis,Lindsay Matthews,5,723.5
3522,02-Mar-20,,Area Sales Manager,Michael Nguyen,marques.armstrong@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Splicing,12-10-1983,KY,Splicer,Female,34369,Other,Single,Fully Meets,1,3522,14-07-2023,1,5,4,05-May-23,Communication Skills,External,Completed,Gonzalesberg,Joe Gonzalez,5,394.04
3523,25-Jun-21,25-Aug-22,Area Sales Manager,Tony Mcconnell,rohan.chapman@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Resignation,Theory grow future week house.,Sales,General - Con,19-12-1978,KY,Laborer,Female,23092,Other,Single,Fully Meets,2,3523,27-02-2023,3,2,3,10-Jul-23,Leadership Development,External,Incomplete,South William,Felicia Berg,2,451.18
3524,26-Jul-21,04-May-22,Area Sales Manager,Adam Gibson,emmanuel.franklin@bilearner.com,EW,Future Start,Contract,Zone B,Full-Time,Resignation,Inside week also so.,Sales,Field Operations,11-11-1999,TX,Laborer,Male,6074,Asian,Divorced,Fully Meets,2,3524,19-05-2023,3,2,4,02-Jan-23,Communication Skills,Internal,Completed,Wilsonmouth,Jessica Vazquez,5,124.65
3525,03-Jul-22,10-Jan-23,Area Sales Manager,Stephanie Duke,clayton.mccormick@bilearner.com,MSC,Future Start,Contract,Zone B,Temporary,Retirement,Surface vote old picture.,Sales,General - Con,29-01-1967,TX,Foreman,Male,72264,Hispanic,Single,Fully Meets,2,3525,01-02-2023,1,2,1,09-Oct-22,Leadership Development,External,Incomplete,East Michaelburgh,Tara Christensen,4,237.75
3526,15-Sep-22,,Area Sales Manager,Paige Flores MD,darius.krause@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,30-05-1948,TX,Foreman,Male,28282,White,Widowed,Fully Meets,4,3526,28-01-2023,1,5,3,15-Oct-22,Customer Service,Internal,Passed,Thompsonton,Denise Wilkerson,2,360.5
3527,01-May-20,25-Feb-21,Area Sales Manager,Hannah Snyder,ahmed.hawkins@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Retirement,Especially thing recognize year fine shoulder.,Sales,Aerial,15-10-1974,CO,Lineman,Male,46645,Black,Married,Fully Meets,1,3527,27-02-2023,1,3,2,06-Jan-23,Project Management,Internal,Failed,Berryland,Scott Richardson,4,396.28
3528,13-Oct-22,,Area Sales Manager,William Ayala,kymani.benjamin@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Finance & Accounting,13-12-1991,CO,Accounting,Male,10790,Hispanic,Widowed,Fully Meets,2,3528,27-05-2023,5,2,2,02-Mar-23,Technical Skills,External,Passed,Port Williamville,Joseph Phillips,1,465.96
3529,03-Jan-20,24-Aug-20,Area Sales Manager,Samuel Moore,callum.mcdaniel@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Camera spring color about energy provide claim.,Sales,Field Operations,18-06-1994,IN,Top Hand,Male,67282,Hispanic,Single,Fully Meets,2,3529,15-07-2023,2,3,4,04-Sep-22,Project Management,Internal,Incomplete,South Andretown,Julie Hoffman,1,515.56
3530,13-Nov-19,,Area Sales Manager,Jenna Weaver,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Operations,16-06-1993,CA,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2,3530,27-11-2022,1,2,5,18-Jan-23,Customer Service,External,Passed,Emilyside,Christopher Gonzalez,2,496.85
3531,17-Jun-23,,Area Sales Manager,Dylan Blake,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,18-05-1943,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1,3531,24-02-2023,2,4,4,30-Nov-22,Leadership Development,External,Completed,Dannybury,Kristen Harris,3,629.46
3532,14-Oct-21,,Area Sales Manager,Monique Anderson,marlon.ford@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,27-11-1966,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1,3532,08-10-2022,2,2,5,02-May-23,Technical Skills,Internal,Failed,Michaelhaven,Scott Anderson,2,771.61
3533,01-Jun-21,16-Jul-23,Area Sales Manager,Kelsey Gibson,slade.griffith@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Pass language out side age evidence.,Sales,General - Sga,12-11-1966,ND,Administrator,Male,65183,White,Married,Fully Meets,2,3533,08-01-2023,2,5,2,11-May-23,Leadership Development,Internal,Completed,North Janet,Jamie Dougherty,4,418.4
3534,14-Sep-18,,Area Sales Manager,Sonia Diaz,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Engineers,16-08-1959,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4,3534,14-04-2023,4,3,2,21-May-23,Customer Service,Internal,Completed,Jacksonbury,Kathleen Bailey,3,900.96
3535,11-Dec-18,02-Jun-22,Area Sales Manager,Brian Morton,veronica.rowe@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Popular west moment natural step activity.,Sales,Fielders,02-02-1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4,3535,01-11-2022,1,5,1,25-Jun-23,Technical Skills,External,Incomplete,Derrickview,Katherine Valentine,1,936.96
3536,06-Aug-22,,Area Sales Manager,Thomas Holmes,aylin.berg@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,,Sales,General - Sga,02-01-1989,GA,Administrative,Female,89169,Black,Single,Fully Meets,2,3536,09-10-2022,1,2,4,23-Nov-22,Leadership Development,External,Passed,New Jamesstad,Marissa Dean,5,269.03
3537,28-May-22,24-Feb-23,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Manager lead both sing.,Sales,Field Operations,11-07-1954,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2,3537,09-09-2022,4,2,5,06-Feb-23,Leadership Development,Internal,Completed,Griffintown,Janice Leblanc,4,853.77
3538,16-Jun-19,05-Mar-22,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,And after why station much cell low.,Sales,Fielders,29-08-1959,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2,3538,20-04-2023,1,5,4,06-Oct-22,Technical Skills,Internal,Failed,East Crystal,Joshua Mcguire,4,141.07
3539,08-Dec-19,,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,General - Con,27-11-1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5,3539,06-02-2023,3,3,4,17-Mar-23,Project Management,External,Failed,Brandtchester,Justin Adams,4,234.77
3540,12-Mar-20,09-Oct-22,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,American rule surface very figure.,Sales,Splicing,09-06-1983,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4,3540,25-06-2023,2,2,3,26-Oct-22,Communication Skills,External,Incomplete,West Josephmouth,Kristin Rodriguez,2,903.46
3541,06-Apr-20,24-Jul-23,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Operations,27-10-1991,IN,Technician,Male,78938,Black,Married,Exceeds,2,3541,28-11-2022,1,3,3,22-May-23,Customer Service,External,Passed,East Timothy,Ronald Butler,4,380.3
3542,15-Apr-23,,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Operations,01-03-1948,IN,Manager,Male,45456,White,Married,Needs Improvement,1,3542,18-10-2022,2,3,4,22-Aug-22,Project Management,Internal,Failed,New Tyler,Jessica Lopez,4,511.42
3543,10-Nov-20,,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General - Con,18-02-1981,CA,Laborer,Female,45509,Black,Single,Fully Meets,2,3543,11-02-2023,4,5,5,21-May-23,Communication Skills,External,Passed,Charlesville,Brett Turner IV,4,171.03
3544,29-Jun-23,09-Jul-23,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Aerial,16-09-2000,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2,3544,14-09-2022,3,5,3,02-May-23,Leadership Development,External,Passed,Rayborough,Mrs. Nicole Simon,3,842.93
3545,07-Mar-22,,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,28-01-1943,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1,3545,27-05-2023,2,5,2,04-May-23,Customer Service,External,Incomplete,Lopezbury,Monica Jimenez,5,581.12
3546,31-Jul-21,27-Jan-23,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Baby million million soldier.,Sales,General - Con,14-07-1980,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1,3546,10-05-2023,2,5,5,21-Nov-22,Project Management,External,Passed,New Faith,Stephanie Horton,4,426.45
3547,20-Jan-22,,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Project Management - Eng,25-03-1947,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2,3547,24-12-2022,2,4,2,24-Apr-23,Technical Skills,External,Failed,Port Robertbury,Timothy Black,4,805.05
3548,11-Jul-21,10-Oct-22,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Bit reveal forget the.,Sales,General - Con,25-01-1964,KY,Technician,Female,40135,White,Single,Fully Meets,1,3548,06-10-2022,5,5,3,16-Aug-22,Leadership Development,External,Passed,Lake Tinamouth,Corey Hernandez,3,368.8
3549,15-Oct-18,18-Oct-20,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Fact southern recognize themselves type mean.,Sales,Field Operations,17-03-1955,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2,3549,19-04-2023,1,4,1,02-Nov-22,Communication Skills,External,Failed,Claudiashire,John Gutierrez DDS,5,788.67
3550,26-Nov-21,14-Oct-22,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Will person decade Republican.,Sales,Wireline Construction,26-03-1988,TX,Billing,Male,57754,White,Divorced,Fully Meets,1,3550,23-01-2023,3,5,4,09-Apr-23,Project Management,Internal,Completed,New Bonnie,Lisa Gibbs,4,363.11
3551,11-Aug-18,,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,04-07-1954,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4,3551,03-06-2023,4,4,3,27-Oct-22,Communication Skills,External,Incomplete,Danielfort,Jesus Daniel,1,570.13
3552,16-Feb-20,03-Jun-20,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Stand possible truth bank on meet daughter.,Sales,Field Operations,11-08-1942,CO,Foreman,Male,28714,White,Single,Needs Improvement,1,3552,14-10-2022,3,4,2,26-Nov-22,Leadership Development,External,Failed,Charlottebury,John Miller,4,480.87
3553,20-Jan-20,,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,07-05-1949,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4,3553,30-10-2022,4,2,4,11-Dec-22,Project Management,Internal,Incomplete,West David,Christopher Curtis,5,689.48
3554,31-Mar-19,,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,People Services,14-10-1958,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1,3554,07-06-2023,2,1,2,05-Jun-23,Project Management,Internal,Completed,Carsonmouth,Collin Santiago,4,283.33
3555,06-Jan-23,07-May-23,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Resignation,Choose list of all nor stock.,Sales,General - Eng,11-01-1988,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4,3555,13-01-2023,2,5,1,04-Mar-23,Leadership Development,External,Passed,Nashview,Darlene Vega,4,566.12
3556,18-Jul-19,15-Jan-20,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Community material much behind.,Sales,Wireline Construction,16-06-1961,CA,Vp,Male,86009,White,Single,Exceeds,2,3556,11-06-2023,2,2,3,11-Feb-23,Customer Service,Internal,Incomplete,Christinastad,Mandy Morrison,1,513.92
3557,13-Feb-19,,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Operations,06-06-1960,MA,Operator,Male,68837,Other,Single,Fully Meets,2,3557,20-04-2023,4,5,2,04-Feb-23,Project Management,External,Failed,East Cherylmouth,Melissa Oliver,1,210.38
3558,30-Dec-18,,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Yard (Material Handling),04-06-1959,MA,Manager,Female,2145,Black,Single,Fully Meets,1,3558,05-10-2022,2,5,3,18-Jul-23,Technical Skills,Internal,Completed,Lake Markberg,Cassandra Bell,1,941.54
